"resp.id";"ques";"alt";"Price";"RAM";"Memory";"Processor";"Weight";"ScreenSize";"choice"
141;3522;3;"0.7";"16GB";"256GB";"i3";"0.8kg";"16";1
141;3522;4;"2";"32GB";"256GB";"i7";"1.5kg";"13";0
141;3523;1;"1.5";"32GB";"512GB";"i5";"1.2kg";"12";0
141;3523;2;"0.7";"8GB";"126GB";"i7";"1.2kg";"16";1
141;3523;3;"2";"8GB";"126GB";"i5";"0.8kg";"13";0
141;3523;4;"1";"32GB";"126GB";"i3";"1kg";"14";0
141;3524;1;"1.5";"8GB";"1T";"i9";"1kg";"13";0
141;3524;2;"1.5";"32GB";"1T";"i5";"1.2kg";"16";1
141;3524;3;"1.5";"4GB";"126GB";"i9";"1kg";"13";0
141;3524;4;"1.5";"32GB";"126GB";"i7";"1.2kg";"14";0
141;3525;1;"0.7";"16GB";"256GB";"i5";"1kg";"13";0
141;3525;2;"1.5";"8GB";"126GB";"i9";"1.5kg";"14";0
141;3525;3;"0.7";"8GB";"1T";"i3";"0.8kg";"12";1
141;3525;4;"1";"32GB";"126GB";"i5";"1.5kg";"14";0
142;3526;1;"0.7";"16GB";"126GB";"i7";"1.2kg";"14";0
142;3526;2;"0.7";"32GB";"1T";"i3";"1.5kg";"14";1
142;3526;3;"1.5";"8GB";"126GB";"i9";"0.8kg";"14";0
142;3526;4;"1.5";"32GB";"512GB";"i3";"0.8kg";"13";0
142;3527;1;"2";"32GB";"512GB";"i7";"1kg";"12";0
142;3527;2;"1";"16GB";"126GB";"i7";"1kg";"12";0
142;3527;3;"1.5";"16GB";"1T";"i9";"1.2kg";"14";1
142;3527;4;"2";"4GB";"1T";"i3";"0.8kg";"13";0
142;3528;1;"1";"4GB";"512GB";"i5";"0.8kg";"12";0
142;3528;2;"1";"16GB";"512GB";"i3";"0.8kg";"16";1
142;3528;3;"2";"32GB";"126GB";"i3";"1.2kg";"12";0
142;3528;4;"2";"32GB";"126GB";"i7";"1kg";"14";0
142;3529;1;"1.5";"4GB";"126GB";"i7";"1.5kg";"16";1
142;3529;2;"2";"32GB";"126GB";"i9";"1kg";"16";0
142;3529;3;"0.7";"32GB";"256GB";"i9";"1kg";"14";0
142;3529;4;"1.5";"16GB";"1T";"i7";"0.8kg";"14";0
142;3530;1;"2";"32GB";"126GB";"i9";"1kg";"12";0
142;3530;2;"2";"32GB";"256GB";"i5";"1.2kg";"13";0
142;3530;3;"1.5";"4GB";"512GB";"i5";"1.2kg";"14";0
142;3530;4;"0.7";"8GB";"1T";"i3";"0.8kg";"12";1
142;3531;1;"1";"32GB";"256GB";"i9";"1.5kg";"14";0
142;3531;2;"0.7";"16GB";"1T";"i9";"0.8kg";"12";0
142;3531;3;"1.5";"16GB";"512GB";"i5";"1.5kg";"13";0
142;3531;4;"2";"8GB";"256GB";"i3";"1.5kg";"13";1
142;3532;1;"1.5";"16GB";"512GB";"i5";"1.5kg";"14";0
142;3532;2;"0.7";"4GB";"126GB";"i7";"1.5kg";"12";0
142;3532;3;"0.7";"8GB";"126GB";"i9";"0.8kg";"13";1
142;3532;4;"1";"32GB";"512GB";"i5";"0.8kg";"13";0
142;3533;1;"0.7";"16GB";"256GB";"i7";"0.8kg";"16";0
142;3533;2;"2";"4GB";"1T";"i7";"0.8kg";"12";1
142;3533;3;"1.5";"16GB";"256GB";"i7";"0.8kg";"14";0
142;3533;4;"2";"16GB";"126GB";"i7";"1kg";"12";0
142;3534;1;"1";"8GB";"1T";"i3";"1kg";"16";1
142;3534;2;"0.7";"4GB";"256GB";"i9";"1.5kg";"12";0
142;3534;3;"2";"16GB";"1T";"i9";"1kg";"12";0
142;3534;4;"1.5";"32GB";"126GB";"i5";"0.8kg";"16";0
142;3535;1;"1.5";"4GB";"256GB";"i9";"1kg";"14";0
142;3535;2;"1";"8GB";"256GB";"i9";"1kg";"12";0
142;3535;3;"1";"4GB";"256GB";"i7";"1.5kg";"16";0
142;3535;4;"0.7";"4GB";"1T";"i7";"0.8kg";"16";1
142;3536;1;"2";"16GB";"126GB";"i3";"1kg";"12";0
142;3536;2;"1.5";"8GB";"1T";"i9";"0.8kg";"13";1
142;3536;3;"1.5";"32GB";"512GB";"i9";"0.8kg";"12";0
142;3536;4;"1.5";"8GB";"512GB";"i5";"1.2kg";"13";0
142;3537;1;"1";"16GB";"126GB";"i3";"0.8kg";"12";0
142;3537;2;"2";"4GB";"126GB";"i3";"0.8kg";"12";1
142;3537;3;"1.5";"16GB";"512GB";"i5";"1kg";"16";0
142;3537;4;"1.5";"16GB";"126GB";"i9";"1.5kg";"16";0
142;3538;1;"2";"16GB";"1T";"i9";"1.5kg";"14";0
142;3538;2;"1";"16GB";"126GB";"i7";"1.2kg";"14";0
142;3538;3;"1";"16GB";"126GB";"i3";"1.2kg";"13";0
142;3538;4;"0.7";"4GB";"126GB";"i7";"1kg";"13";1
142;3539;1;"2";"8GB";"126GB";"i3";"0.8kg";"14";0
142;3539;2;"2";"16GB";"256GB";"i3";"1.2kg";"16";0
142;3539;3;"0.7";"32GB";"256GB";"i5";"0.8kg";"13";0
142;3539;4;"1.5";"4GB";"512GB";"i3";"0.8kg";"14";1
142;3540;1;"1.5";"16GB";"1T";"i5";"1.2kg";"14";0
142;3540;2;"1.5";"32GB";"512GB";"i3";"1.5kg";"16";0
142;3540;3;"1";"32GB";"512GB";"i9";"1kg";"14";0
142;3540;4;"0.7";"8GB";"126GB";"i5";"1.2kg";"13";1
142;3541;1;"1";"4GB";"1T";"i3";"1kg";"14";1
142;3541;2;"1";"32GB";"256GB";"i5";"1.2kg";"16";0
142;3541;3;"2";"4GB";"256GB";"i5";"1kg";"16";0
142;3541;4;"2";"4GB";"512GB";"i7";"1.5kg";"12";0
142;3542;1;"0.7";"16GB";"512GB";"i9";"1.2kg";"12";0
142;3542;2;"1";"32GB";"126GB";"i7";"1.2kg";"14";0
142;3542;3;"1";"16GB";"256GB";"i7";"1.5kg";"13";0
142;3542;4;"1.5";"4GB";"1T";"i7";"1.5kg";"16";1
142;3543;1;"1.5";"32GB";"126GB";"i5";"1kg";"12";0
142;3543;2;"1";"4GB";"1T";"i3";"1kg";"16";1
142;3543;3;"2";"16GB";"1T";"i5";"1.2kg";"14";0
142;3543;4;"1";"16GB";"512GB";"i3";"1.5kg";"14";0
142;3544;1;"0.7";"8GB";"512GB";"i9";"0.8kg";"13";0
142;3544;2;"0.7";"8GB";"1T";"i7";"1.2kg";"14";1
142;3544;3;"2";"4GB";"1T";"i7";"1.2kg";"14";0
142;3544;4;"0.7";"16GB";"126GB";"i3";"0.8kg";"16";0
142;3545;1;"0.7";"16GB";"512GB";"i5";"1kg";"16";0
142;3545;2;"2";"8GB";"1T";"i7";"1.2kg";"16";1
142;3545;3;"0.7";"16GB";"512GB";"i5";"0.8kg";"13";0
142;3545;4;"1";"32GB";"1T";"i5";"1.2kg";"13";0
142;3546;1;"0.7";"8GB";"126GB";"i3";"1.5kg";"14";1
142;3546;2;"2";"32GB";"1T";"i3";"1.5kg";"13";0
142;3546;3;"0.7";"16GB";"1T";"i9";"1.5kg";"12";0
142;3546;4;"1";"32GB";"256GB";"i9";"0.8kg";"14";0
142;3547;1;"1";"32GB";"512GB";"i7";"0.8kg";"13";0
142;3547;2;"1.5";"32GB";"126GB";"i3";"1.2kg";"13";0
142;3547;3;"0.7";"8GB";"256GB";"i9";"1.2kg";"12";1
142;3547;4;"1";"16GB";"512GB";"i3";"1.5kg";"16";0
142;3548;1;"2";"8GB";"126GB";"i9";"1kg";"14";0
142;3548;2;"1";"8GB";"256GB";"i7";"1.2kg";"13";1
142;3548;3;"1";"32GB";"256GB";"i3";"1.2kg";"12";0
142;3548;4;"2";"16GB";"512GB";"i9";"1kg";"16";0
142;3549;1;"0.7";"8GB";"256GB";"i3";"1kg";"16";1
142;3549;2;"2";"4GB";"512GB";"i9";"1.2kg";"13";0
142;3549;3;"1";"32GB";"126GB";"i7";"1kg";"12";0
142;3549;4;"0.7";"4GB";"126GB";"i9";"0.8kg";"12";0
142;3550;1;"1";"16GB";"1T";"i3";"0.8kg";"14";1
142;3550;2;"1";"8GB";"126GB";"i5";"1.5kg";"12";0
142;3550;3;"1.5";"16GB";"126GB";"i3";"1kg";"16";0
142;3550;4;"1.5";"16GB";"1T";"i3";"1kg";"14";0
143;3551;1;"2";"8GB";"126GB";"i7";"0.8kg";"13";1
143;3551;2;"0.7";"16GB";"256GB";"i7";"1kg";"16";0
143;3551;3;"2";"32GB";"126GB";"i7";"1.5kg";"12";0
143;3551;4;"1";"16GB";"512GB";"i9";"1.5kg";"16";0
143;3552;1;"1";"4GB";"1T";"i7";"0.8kg";"14";1
143;3552;2;"2";"4GB";"512GB";"i3";"0.8kg";"14";0
143;3552;3;"0.7";"4GB";"256GB";"i7";"1.2kg";"12";0
143;3552;4;"2";"16GB";"256GB";"i7";"0.8kg";"14";0
143;3553;1;"1.5";"32GB";"512GB";"i9";"0.8kg";"14";0
143;3553;2;"1.5";"4GB";"1T";"i5";"1.5kg";"16";1
143;3553;3;"0.7";"32GB";"256GB";"i7";"1.2kg";"12";0
143;3553;4;"1.5";"32GB";"256GB";"i5";"1.2kg";"12";0
143;3554;1;"2";"32GB";"126GB";"i5";"1.5kg";"13";0
143;3554;2;"1.5";"8GB";"512GB";"i3";"1.5kg";"13";0
143;3554;3;"0.7";"16GB";"512GB";"i7";"1.5kg";"16";0
143;3554;4;"0.7";"32GB";"1T";"i7";"1.2kg";"16";1
143;3555;1;"0.7";"16GB";"1T";"i5";"1kg";"16";0
143;3555;2;"0.7";"8GB";"1T";"i5";"1.5kg";"16";1
143;3555;3;"0.7";"8GB";"256GB";"i9";"1.2kg";"13";0
143;3555;4;"1.5";"16GB";"512GB";"i7";"0.8kg";"12";0
143;3556;1;"2";"16GB";"256GB";"i7";"1kg";"16";0
143;3556;2;"1";"16GB";"1T";"i3";"1.5kg";"13";0
143;3556;3;"1";"8GB";"1T";"i5";"1.2kg";"16";1
143;3556;4;"0.7";"32GB";"1T";"i3";"1.2kg";"12";0
143;3557;1;"1.5";"8GB";"256GB";"i7";"0.8kg";"16";0
143;3557;2;"2";"4GB";"256GB";"i5";"1.2kg";"13";0
143;3557;3;"2";"8GB";"1T";"i7";"0.8kg";"14";1
143;3557;4;"2";"4GB";"126GB";"i3";"0.8kg";"16";0
143;3558;1;"0.7";"16GB";"1T";"i5";"1.5kg";"14";1
143;3558;2;"1.5";"32GB";"126GB";"i9";"1kg";"13";0
143;3558;3;"1";"32GB";"1T";"i5";"1.2kg";"13";0
143;3558;4;"1";"4GB";"512GB";"i5";"0.8kg";"16";0
143;3559;1;"1.5";"32GB";"126GB";"i3";"0.8kg";"14";0
143;3559;2;"0.7";"8GB";"256GB";"i3";"1.2kg";"13";1
143;3559;3;"1.5";"8GB";"512GB";"i3";"0.8kg";"12";0
143;3559;4;"1.5";"32GB";"256GB";"i9";"1.5kg";"14";0
143;3560;1;"1";"16GB";"1T";"i7";"1.2kg";"13";0
143;3560;2;"2";"8GB";"1T";"i5";"0.8kg";"14";1
143;3560;3;"1";"32GB";"126GB";"i5";"1.2kg";"13";0
143;3560;4;"0.7";"4GB";"512GB";"i5";"0.8kg";"14";0
143;3561;1;"2";"8GB";"126GB";"i3";"1.2kg";"16";0
143;3561;2;"1";"32GB";"1T";"i9";"1.5kg";"16";0
143;3561;3;"1";"32GB";"1T";"i3";"1.2kg";"14";1
143;3561;4;"0.7";"4GB";"256GB";"i3";"0.8kg";"16";0
143;3562;1;"0.7";"32GB";"126GB";"i5";"1.5kg";"13";1
143;3562;2;"0.7";"16GB";"512GB";"i5";"0.8kg";"12";0
143;3562;3;"1.5";"32GB";"126GB";"i3";"1kg";"13";0
143;3562;4;"0.7";"32GB";"512GB";"i5";"1.5kg";"16";0
143;3563;1;"2";"8GB";"512GB";"i5";"1.5kg";"16";0
143;3563;2;"1";"32GB";"512GB";"i3";"1.2kg";"12";0
143;3563;3;"1";"16GB";"126GB";"i3";"1.2kg";"12";0
143;3563;4;"1.5";"16GB";"1T";"i5";"0.8kg";"14";1
143;3564;1;"1.5";"8GB";"512GB";"i3";"1.2kg";"12";1
143;3564;2;"2";"16GB";"126GB";"i7";"0.8kg";"13";0
143;3564;3;"1.5";"16GB";"126GB";"i7";"1.2kg";"12";0
143;3564;4;"1";"32GB";"126GB";"i7";"1.5kg";"12";0
143;3565;1;"0.7";"4GB";"126GB";"i9";"0.8kg";"12";0
143;3565;2;"0.7";"16GB";"1T";"i7";"0.8kg";"16";0
143;3565;3;"2";"16GB";"512GB";"i5";"1.2kg";"14";1
143;3565;4;"1.5";"8GB";"512GB";"i7";"0.8kg";"14";0
143;3566;1;"1";"16GB";"1T";"i7";"1.2kg";"14";1
143;3566;2;"0.7";"8GB";"256GB";"i5";"1kg";"13";0
143;3566;3;"1";"32GB";"1T";"i7";"1.5kg";"16";0
143;3566;4;"1.5";"16GB";"512GB";"i5";"1.2kg";"13";0
143;3567;1;"0.7";"16GB";"126GB";"i9";"0.8kg";"14";0
143;3567;2;"2";"4GB";"1T";"i9";"1.2kg";"16";1
143;3567;3;"2";"32GB";"126GB";"i7";"0.8kg";"13";0
143;3567;4;"0.7";"8GB";"256GB";"i9";"0.8kg";"13";0
143;3568;1;"2";"32GB";"1T";"i7";"1.2kg";"12";1
143;3568;2;"0.7";"16GB";"256GB";"i7";"1kg";"12";0
143;3568;3;"1";"16GB";"256GB";"i7";"1.5kg";"13";0
143;3568;4;"1";"32GB";"126GB";"i7";"1kg";"16";0
143;3569;1;"1.5";"16GB";"1T";"i7";"1.2kg";"12";0
143;3569;2;"1.5";"16GB";"512GB";"i5";"0.8kg";"13";0
143;3569;3;"0.7";"32GB";"1T";"i3";"0.8kg";"14";1
143;3569;4;"1";"32GB";"256GB";"i7";"1kg";"16";0
143;3570;1;"1.5";"8GB";"256GB";"i3";"0.8kg";"14";1
143;3570;2;"1.5";"8GB";"256GB";"i5";"1.5kg";"13";0
143;3570;3;"2";"4GB";"126GB";"i9";"1kg";"14";0
143;3570;4;"0.7";"4GB";"126GB";"i7";"0.8kg";"16";0
143;3571;1;"0.7";"16GB";"512GB";"i5";"1.2kg";"13";0
143;3571;2;"2";"16GB";"126GB";"i3";"0.8kg";"12";0
143;3571;3;"0.7";"16GB";"126GB";"i9";"1kg";"14";1
143;3571;4;"1";"16GB";"256GB";"i3";"1.2kg";"14";0
143;3572;1;"2";"16GB";"1T";"i5";"1.2kg";"12";0
143;3572;2;"1";"4GB";"126GB";"i9";"1.5kg";"16";0
143;3572;3;"0.7";"8GB";"512GB";"i3";"1.2kg";"16";1
143;3572;4;"1.5";"4GB";"512GB";"i7";"1.5kg";"12";0
143;3573;1;"1";"32GB";"1T";"i3";"1kg";"14";1
143;3573;2;"0.7";"4GB";"256GB";"i7";"0.8kg";"13";0
143;3573;3;"1";"4GB";"1T";"i7";"1.5kg";"13";0
143;3573;4;"2";"16GB";"512GB";"i5";"1.5kg";"12";0
143;3574;1;"1.5";"4GB";"512GB";"i7";"1.2kg";"16";0
143;3574;2;"2";"4GB";"512GB";"i3";"1.2kg";"14";1
143;3574;3;"1";"4GB";"256GB";"i9";"0.8kg";"12";0
143;3574;4;"0.7";"32GB";"512GB";"i5";"1.5kg";"13";0
143;3575;1;"2";"8GB";"1T";"i7";"1.5kg";"14";1
143;3575;2;"1";"32GB";"126GB";"i7";"1.2kg";"12";0
143;3575;3;"1";"16GB";"256GB";"i9";"1.2kg";"16";0
143;3575;4;"1";"32GB";"512GB";"i7";"1.2kg";"13";0
144;3576;1;"1";"16GB";"512GB";"i9";"1.2kg";"12";0
144;3576;2;"2";"16GB";"1T";"i7";"1.2kg";"13";1
144;3576;3;"1.5";"16GB";"512GB";"i9";"1.5kg";"12";0
144;3576;4;"0.7";"4GB";"512GB";"i9";"0.8kg";"14";0
144;3577;1;"1.5";"32GB";"512GB";"i9";"1.5kg";"13";0
144;3577;2;"0.7";"16GB";"512GB";"i3";"1.2kg";"12";0
144;3577;3;"0.7";"4GB";"512GB";"i9";"0.8kg";"13";1
144;3577;4;"1";"4GB";"256GB";"i7";"1kg";"13";0
144;3578;1;"0.7";"8GB";"126GB";"i7";"1kg";"13";0
144;3578;2;"1";"4GB";"1T";"i9";"1.2kg";"16";0
144;3578;3;"1";"32GB";"256GB";"i5";"1.2kg";"13";0
144;3578;4;"1";"16GB";"126GB";"i3";"0.8kg";"14";1
144;3579;1;"0.7";"16GB";"1T";"i3";"0.8kg";"13";0
144;3579;2;"0.7";"16GB";"126GB";"i5";"1kg";"14";1
144;3579;3;"1";"4GB";"126GB";"i3";"1kg";"16";0
144;3579;4;"1.5";"16GB";"1T";"i3";"0.8kg";"13";0
144;3580;1;"1.5";"32GB";"256GB";"i3";"0.8kg";"16";0
144;3580;2;"2";"4GB";"256GB";"i5";"1.2kg";"13";0
144;3580;3;"2";"32GB";"256GB";"i7";"0.8kg";"16";0
144;3580;4;"0.7";"32GB";"126GB";"i5";"1.5kg";"13";1
144;3581;1;"1.5";"8GB";"512GB";"i3";"1kg";"13";0
144;3581;2;"1";"16GB";"512GB";"i5";"0.8kg";"16";0
144;3581;3;"0.7";"4GB";"1T";"i7";"0.8kg";"14";1
144;3581;4;"1";"16GB";"126GB";"i3";"1.5kg";"16";0
144;3582;1;"1.5";"4GB";"512GB";"i5";"1kg";"12";0
144;3582;2;"1";"4GB";"256GB";"i5";"1kg";"13";0
144;3582;3;"0.7";"4GB";"256GB";"i3";"0.8kg";"13";0
144;3582;4;"0.7";"8GB";"512GB";"i5";"1kg";"14";1
144;3583;1;"1";"4GB";"1T";"i5";"1.5kg";"14";0
144;3583;2;"1";"16GB";"126GB";"i7";"0.8kg";"16";0
144;3583;3;"1";"8GB";"1T";"i5";"1.5kg";"12";1
144;3583;4;"1.5";"16GB";"256GB";"i9";"1.2kg";"16";0
144;3584;1;"1";"32GB";"256GB";"i5";"1.5kg";"13";0
144;3584;2;"2";"8GB";"1T";"i7";"1.2kg";"12";1
144;3584;3;"2";"16GB";"512GB";"i7";"0.8kg";"12";0
144;3584;4;"2";"4GB";"256GB";"i5";"1kg";"12";0
144;3585;1;"0.7";"32GB";"512GB";"i5";"1kg";"12";0
144;3585;2;"0.7";"32GB";"1T";"i7";"1kg";"13";0
144;3585;3;"1";"4GB";"256GB";"i9";"1.5kg";"12";0
144;3585;4;"2";"8GB";"1T";"i5";"1.2kg";"16";1
144;3586;1;"1.5";"32GB";"126GB";"i5";"0.8kg";"12";0
144;3586;2;"1";"8GB";"512GB";"i5";"1kg";"16";1
144;3586;3;"0.7";"32GB";"126GB";"i7";"1.2kg";"12";0
144;3586;4;"1";"16GB";"1T";"i7";"1kg";"16";0
144;3587;1;"2";"4GB";"512GB";"i9";"1.2kg";"14";1
144;3587;2;"1.5";"16GB";"256GB";"i7";"1.5kg";"13";0
144;3587;3;"1.5";"8GB";"1T";"i9";"1.2kg";"12";0
144;3587;4;"0.7";"32GB";"512GB";"i9";"1.5kg";"12";0
144;3588;1;"1.5";"8GB";"126GB";"i5";"0.8kg";"14";1
144;3588;2;"0.7";"32GB";"1T";"i7";"1.5kg";"12";0
144;3588;3;"1.5";"16GB";"256GB";"i9";"1.2kg";"12";0
144;3588;4;"0.7";"4GB";"256GB";"i3";"0.8kg";"12";0
144;3589;1;"1.5";"16GB";"256GB";"i7";"0.8kg";"12";0
144;3589;2;"1";"8GB";"256GB";"i9";"1.2kg";"14";0
144;3589;3;"2";"4GB";"126GB";"i3";"1.2kg";"14";1
144;3589;4;"0.7";"32GB";"1T";"i9";"1.2kg";"16";0
144;3590;1;"1.5";"16GB";"126GB";"i7";"0.8kg";"12";0
144;3590;2;"0.7";"8GB";"256GB";"i7";"0.8kg";"16";0
144;3590;3;"0.7";"32GB";"126GB";"i9";"1.2kg";"14";1
144;3590;4;"1";"4GB";"126GB";"i7";"1.5kg";"16";0
144;3591;1;"2";"8GB";"512GB";"i3";"1kg";"13";1
144;3591;2;"1";"4GB";"1T";"i3";"0.8kg";"12";0
144;3591;3;"1";"16GB";"512GB";"i3";"1kg";"14";0
144;3591;4;"0.7";"32GB";"512GB";"i3";"1.5kg";"12";0
144;3592;1;"1.5";"16GB";"512GB";"i9";"0.8kg";"13";0
144;3592;2;"1";"8GB";"256GB";"i7";"1.5kg";"14";0
144;3592;3;"1.5";"4GB";"126GB";"i9";"1kg";"12";0
144;3592;4;"1.5";"16GB";"1T";"i5";"0.8kg";"16";1
144;3593;1;"2";"4GB";"126GB";"i9";"0.8kg";"13";0
144;3593;2;"1.5";"16GB";"126GB";"i7";"1.5kg";"16";0
144;3593;3;"1";"4GB";"1T";"i7";"1kg";"14";1
144;3593;4;"2";"32GB";"1T";"i3";"1.5kg";"16";0
144;3594;1;"2";"16GB";"256GB";"i9";"1.5kg";"14";0
144;3594;2;"1";"32GB";"256GB";"i9";"1kg";"14";0
144;3594;3;"2";"16GB";"512GB";"i3";"1.2kg";"13";0
144;3594;4;"1";"8GB";"1T";"i3";"0.8kg";"12";1
144;3595;1;"2";"8GB";"512GB";"i7";"1.5kg";"13";0
144;3595;2;"1";"16GB";"1T";"i5";"0.8kg";"14";0
144;3595;3;"1.5";"32GB";"1T";"i5";"0.8kg";"16";1
144;3595;4;"2";"8GB";"1T";"i9";"1kg";"16";0
144;3596;1;"0.7";"4GB";"256GB";"i3";"1.5kg";"13";0
144;3596;2;"2";"8GB";"256GB";"i9";"0.8kg";"14";1
144;3596;3;"1";"16GB";"256GB";"i9";"0.8kg";"16";0
144;3596;4;"1";"16GB";"512GB";"i3";"1.5kg";"12";0
144;3597;1;"1";"32GB";"256GB";"i5";"1.2kg";"16";0
144;3597;2;"2";"8GB";"256GB";"i5";"1.2kg";"12";0
144;3597;3;"2";"8GB";"1T";"i3";"1kg";"16";1
144;3597;4;"2";"16GB";"1T";"i7";"1.2kg";"12";0
144;3598;1;"0.7";"8GB";"126GB";"i7";"1.5kg";"13";0
144;3598;2;"1.5";"4GB";"126GB";"i9";"0.8kg";"16";0
144;3598;3;"1.5";"32GB";"126GB";"i9";"1.5kg";"14";0
144;3598;4;"0.7";"16GB";"1T";"i7";"1kg";"14";1
144;3599;1;"1.5";"4GB";"1T";"i9";"1.2kg";"16";1
144;3599;2;"2";"8GB";"512GB";"i9";"1kg";"14";0
144;3599;3;"1";"4GB";"256GB";"i3";"1kg";"14";0
144;3599;4;"2";"4GB";"256GB";"i9";"0.8kg";"12";0
144;3600;1;"1";"32GB";"256GB";"i3";"1kg";"12";0
144;3600;2;"1.5";"32GB";"256GB";"i3";"1.5kg";"16";0
144;3600;3;"1";"4GB";"126GB";"i5";"1.5kg";"13";1
144;3600;4;"0.7";"4GB";"512GB";"i3";"0.8kg";"12";0
145;3601;1;"0.7";"32GB";"512GB";"i3";"1kg";"16";0
145;3601;2;"1.5";"32GB";"126GB";"i9";"1.5kg";"12";0
145;3601;3;"1.5";"8GB";"1T";"i5";"1.5kg";"16";1
145;3601;4;"0.7";"32GB";"126GB";"i5";"1.5kg";"12";0
145;3602;1;"2";"4GB";"512GB";"i5";"1.5kg";"14";0
145;3602;2;"2";"8GB";"1T";"i3";"1kg";"14";1
145;3602;3;"0.7";"4GB";"512GB";"i9";"0.8kg";"12";0
145;3602;4;"1.5";"32GB";"1T";"i7";"1.2kg";"14";0
145;3603;1;"1";"4GB";"512GB";"i9";"1.2kg";"16";0
145;3603;2;"1.5";"4GB";"512GB";"i9";"0.8kg";"16";0
145;3603;3;"2";"32GB";"256GB";"i3";"1.2kg";"12";0
145;3603;4;"2";"8GB";"512GB";"i3";"1.5kg";"16";1
145;3604;1;"0.7";"8GB";"1T";"i3";"1kg";"12";1
145;3604;2;"2";"32GB";"512GB";"i3";"0.8kg";"14";0
145;3604;3;"0.7";"16GB";"256GB";"i3";"1kg";"16";0
145;3604;4;"2";"4GB";"512GB";"i5";"0.8kg";"13";0
145;3605;1;"0.7";"4GB";"256GB";"i3";"1.2kg";"13";1
145;3605;2;"1.5";"8GB";"256GB";"i7";"1kg";"14";0
145;3605;3;"1";"16GB";"256GB";"i3";"0.8kg";"12";0
145;3605;4;"2";"4GB";"512GB";"i9";"1.2kg";"14";0
145;3606;1;"1.5";"4GB";"256GB";"i5";"1.5kg";"14";1
145;3606;2;"2";"16GB";"1T";"i7";"1.2kg";"16";0
145;3606;3;"1.5";"32GB";"512GB";"i3";"1.2kg";"12";0
145;3606;4;"2";"16GB";"126GB";"i7";"0.8kg";"13";0
145;3607;1;"2";"4GB";"1T";"i7";"1.2kg";"16";1
145;3607;2;"2";"4GB";"512GB";"i3";"0.8kg";"14";0
145;3607;3;"1";"32GB";"512GB";"i3";"0.8kg";"14";0
145;3607;4;"0.7";"16GB";"256GB";"i9";"1.5kg";"14";0
145;3608;1;"1";"4GB";"256GB";"i7";"0.8kg";"13";0
145;3608;2;"2";"32GB";"512GB";"i3";"1.2kg";"16";1
145;3608;3;"0.7";"32GB";"126GB";"i9";"1.2kg";"13";0
145;3608;4;"1.5";"4GB";"256GB";"i5";"1kg";"13";0
145;3609;1;"1.5";"4GB";"126GB";"i3";"1.2kg";"14";1
145;3609;2;"1.5";"8GB";"1T";"i9";"1kg";"12";0
145;3609;3;"0.7";"16GB";"512GB";"i7";"1kg";"14";0
145;3609;4;"1";"16GB";"512GB";"i9";"0.8kg";"13";0
145;3610;1;"2";"4GB";"512GB";"i3";"1kg";"14";0
145;3610;2;"1";"32GB";"1T";"i9";"1.2kg";"13";0
145;3610;3;"2";"8GB";"512GB";"i5";"1.5kg";"12";1
145;3610;4;"1";"16GB";"126GB";"i3";"0.8kg";"16";0
145;3611;1;"1.5";"16GB";"126GB";"i3";"1.5kg";"12";0
145;3611;2;"0.7";"16GB";"512GB";"i7";"0.8kg";"14";0
145;3611;3;"2";"16GB";"512GB";"i3";"1.2kg";"14";1
145;3611;4;"1";"32GB";"1T";"i9";"1.5kg";"12";0
145;3612;1;"1.5";"16GB";"126GB";"i7";"1.2kg";"16";0
145;3612;2;"1";"32GB";"256GB";"i3";"1.2kg";"13";1
145;3612;3;"2";"32GB";"1T";"i3";"1kg";"13";0
145;3612;4;"1.5";"4GB";"126GB";"i9";"1kg";"13";0
145;3613;1;"0.7";"16GB";"126GB";"i5";"1.5kg";"12";0
145;3613;2;"2";"8GB";"512GB";"i3";"1kg";"14";0
145;3613;3;"1.5";"32GB";"512GB";"i3";"1.2kg";"16";1
145;3613;4;"1.5";"32GB";"1T";"i5";"0.8kg";"14";0
145;3614;1;"0.7";"4GB";"126GB";"i5";"1.5kg";"16";1
145;3614;2;"1.5";"32GB";"512GB";"i3";"0.8kg";"14";0
145;3614;3;"2";"8GB";"512GB";"i7";"0.8kg";"16";0
145;3614;4;"2";"32GB";"256GB";"i5";"1kg";"12";0
145;3615;1;"2";"8GB";"1T";"i7";"1.5kg";"13";0
145;3615;2;"2";"4GB";"256GB";"i7";"1.5kg";"14";0
145;3615;3;"1.5";"16GB";"126GB";"i3";"0.8kg";"16";1
145;3615;4;"2";"32GB";"512GB";"i9";"1.5kg";"16";0
145;3616;1;"1";"4GB";"512GB";"i9";"0.8kg";"13";1
145;3616;2;"2";"16GB";"512GB";"i7";"1.2kg";"12";0
145;3616;3;"1";"4GB";"1T";"i7";"1.5kg";"12";0
145;3616;4;"1";"16GB";"256GB";"i5";"1.2kg";"16";0
145;3617;1;"1";"8GB";"126GB";"i9";"1.2kg";"14";1
145;3617;2;"0.7";"8GB";"512GB";"i9";"0.8kg";"12";0
145;3617;3;"1";"32GB";"256GB";"i9";"1kg";"12";0
145;3617;4;"1";"16GB";"126GB";"i7";"0.8kg";"13";0
145;3618;1;"1";"8GB";"512GB";"i9";"0.8kg";"14";0
145;3618;2;"1";"8GB";"1T";"i5";"0.8kg";"14";0
